Ank_ACCX,Ank_ACCY,Ank_ACCZ,Ank_VELX,Ank_VELY,Ank_VELZ,Ank_LUMX,RightPocketACCX,RightPocketACCY,RightPocketACCZ,RightPocketVELX,RightPocketVELY,RightPocketVELZ,RightPocketLUMX,BeltACCX,BeltACCY,BeltACCZ,BeltAngularVELX,BeltAngularVELY,BeltAngularVELZ,BeltLUMX,NeckACCX,NeckACCY,NeckACCZ,NeckVELX,NeckVELY,NeckVELZ,NeckLUMX,WristACCX,WristACCY,WristACCZ,WristVELX,WristVELY,WristVELZ,WristLUMX,BrainSensor,Activity,LABEL
-0.132,-0.102,-1.064,-23.537,-6.159,-43.354,1.774,-0.348,0.608,-0.816,10.61,-27.805,0.793,0,1.086,-0.081,0.112,17.927,-16.646,-19.939,56.027,-0.011,1.019,-0.086,27.439,20.854,35.305,951.83,-0.384,0.65,0.849,60,32.744,17.5,2506.097,-123,4,1
0.007,0.245,-0.938,-23.72,-16.524,-20,1.774,-0.32,0.74,-0.692,7.012,-26.768,-4.756,0,1.086,-0.081,0.112,10.183,-35.854,-19.634,56.027,-0.011,1.019,-0.086,28.902,38.72,42.622,951.83,-0.385,0.794,0.727,60.305,27.805,10.366,2506.097,-1078,4,1
0.139,0.432,-1.062,-27.378,-9.207,-27.256,1.774,-0.32,0.74,-0.692,-14.329,-20.854,-3.659,0,0.972,-0.132,0.178,-5.122,-39.939,-12.683,56.027,-0.062,1.128,-0.077,24.695,22.927,39.207,951.83,-0.385,0.794,0.727,52.378,21.89,14.451,2506.097,-309,4,1
0.139,0.432,-1.062,-42.927,4.207,-30.976,1.774,-0.245,0.781,-0.455,-22.134,-15.305,0.305,0,0.972,-0.132,0.178,-9.085,-24.634,-10.915,56.027,-0.062,1.128,-0.077,11.646,0.61,32.317,951.83,-0.382,1.019,0.574,25.488,7.5,20.549,2506.097,-49,4,1
0.101,0.417,-1.095,-50.305,13.476,-26.768,1.774,-0.245,0.781,-0.455,-15.549,-11.585,2.683,0,0.926,-0.157,0.176,12.012,0.488,5.061,56.027,-0.075,1.059,-0.022,2.866,-8.598,-8.11,951.83,-0.382,1.019,0.574,-32.195,-6.341,19.085,2506.097,333,4,1
0.101,0.417,-1.095,-46.951,18.902,-19.756,1.774,-0.221,0.759,-0.493,3.78,8.537,3.049,0,0.934,-0.111,0.047,3.659,16.707,6.463,56.027,0.049,0.995,-0.012,-4.329,3.841,-16.28,951.83,-0.331,0.752,0.766,-63.476,-11.524,11.341,2506.097,458,4,1
-0.028,0.349,-0.896,-43.598,24.268,-14.817,1.774,-0.256,0.668,-0.624,9.024,14.756,4.878,0,0.934,-0.111,0.047,5.793,20.244,9.573,56.027,0.049,0.995,-0.012,-6.89,12.5,-10.122,951.83,-0.331,0.752,0.766,-78.659,-10.244,3.476,2506.097,435,4,1
-0.059,0.22,-0.811,-31.646,15.183,5.061,1.774,-0.256,0.668,-0.624,3.537,11.951,3.902,0,0.985,-0.089,0.058,7.195,18.232,9.573,56.027,0.045,0.982,-0.065,-3.11,3.72,2.073,951.83,-0.241,0.437,0.854,-21.159,-1.037,-14.512,2506.097,202,4,1
-0.059,0.22,-0.811,-16.463,7.927,9.207,1.774,-0.292,0.648,-0.699,0.427,5.122,3.049,0,0.985,-0.089,0.058,6.402,9.329,5.671,56.027,0.045,0.982,-0.065,-1.646,6.646,1.22,951.83,-0.218,0.498,0.777,7.683,3.841,-9.512,2506.097,418,4,1
0.012,0.292,-0.885,-14.512,0.854,5.305,1.774,-0.292,0.648,-0.699,-2.622,0.976,1.951,0,0.962,-0.109,0.115,9.207,-3.415,3.354,56.027,0.017,1.017,-0.087,3.354,7.073,6.585,951.83,-0.218,0.498,0.777,12.5,3.841,-2.256,2506.097,296,4,1
0.012,0.292,-0.885,-13.415,1.768,-2.378,1.774,-0.272,0.672,-0.612,-8.11,-4.817,-1.951,0,0.896,-0.105,0.136,9.878,-9.329,-3.354,56.027,-0.029,1,-0.061,3.841,6.524,7.195,951.83,-0.278,0.6,0.734,19.451,5.549,3.598,2506.097,-133,4,1
0.108,0.471,-1.023,16.159,16.341,7.805,1.774,-0.239,0.685,-0.54,-8.232,-8.293,-2.439,0,0.896,-0.105,0.136,6.89,-6.22,-5.305,56.027,-0.029,1,-0.061,4.756,3.171,6.951,951.83,-0.313,0.679,0.762,14.695,4.939,2.317,2506.097,-40,4,1
0.119,0.407,-0.946,-30.366,9.146,-8.232,1.774,-0.239,0.685,-0.54,-3.659,-3.841,-2.805,0,0.894,-0.136,0.141,5.732,-1.524,-6.585,56.027,-0.051,0.978,-0.028,1.159,-4.085,4.39,951.83,-0.313,0.679,0.762,16.829,6.22,2.256,2506.097,91,4,1
0.119,0.407,-0.946,14.146,20.488,-2.073,1.774,-0.245,0.732,-0.569,5.427,1.159,1.463,0,0.988,-0.13,0.084,7.988,-2.195,-4.573,56.027,-0.005,1.006,-0.043,-2.073,-2.317,-4.512,951.83,-0.333,0.71,0.825,4.878,2.805,7.927,2506.097,-170,4,1
0.06,0.463,-0.728,63.476,6.951,22.744,1.774,-0.262,0.717,-0.625,3.963,3.659,0.488,0,0.988,-0.13,0.084,13.72,-0.122,-2.195,56.027,-0.005,1.006,-0.043,-1.159,-3.72,-1.341,951.83,-0.333,0.71,0.825,-14.024,-1.28,5.427,2506.097,215,4,1
0.042,0.249,-0.839,-12.012,-15.793,8.049,1.774,-0.269,0.718,-0.609,3.659,0.61,-0.915,0,0.993,-0.083,0.13,9.329,-8.963,-8.415,145.434,0.012,1.017,-0.061,7.073,2.134,8.72,548.1,-0.298,0.623,0.821,17.927,5.549,2.866,2375.638,661,4,1
0.024,0.264,-1.054,-3.049,-17.378,-3.232,1.774,-0.269,0.718,-0.609,6.402,-1.951,-5.061,0,1.007,-0.073,0.108,7.439,-12.134,-5.061,145.434,0.002,1.026,-0.066,5.671,-3.72,9.329,548.1,-0.319,0.657,0.735,23.78,5.671,6.28,2375.638,-219,4,1
0.024,0.264,-1.054,29.329,-14.695,-0.793,1.774,-0.271,0.716,-0.613,6.951,-2.683,-6.585,0,1.007,-0.073,0.108,10.366,-1.707,-2.378,145.434,0.002,1.026,-0.066,3.354,6.707,5.854,548.1,-0.325,0.669,0.679,14.024,6.951,0.244,2375.638,-317,4,1
0.071,0.422,-1.001,40.793,-13.537,5.793,1.774,-0.262,0.638,-0.593,3.902,-1.951,-5.244,0,0.907,-0.054,0.085,11.159,-2.927,-1.22,145.434,0,1.01,-0.068,6.037,6.829,2.256,548.1,-0.325,0.669,0.679,16.098,9.146,-5.915,2375.638,-46,4,1
0.071,0.422,-1.001,34.39,-9.634,14.573,1.774,-0.262,0.638,-0.593,6.707,-1.28,-5.244,0,0.9,-0.068,0.079,3.354,-0.183,-4.939,145.434,0.037,0.966,-0.077,6.098,3.354,5.61,548.1,-0.314,0.697,0.735,14.329,10.183,-9.634,2375.638,170,4,1
0.04,0.271,-0.955,29.024,-8.902,21.159,1.774,-0.266,0.668,-0.632,7.378,7.744,0.061,0,0.9,-0.068,0.079,-0.793,-8.293,-3.72,145.434,0.037,0.966,-0.077,5.183,2.378,5.915,548.1,-0.314,0.697,0.735,4.695,7.134,-7.622,2375.638,18,4,1
0.04,0.271,-0.955,35.854,-7.378,22.317,1.774,-0.266,0.668,-0.632,5.427,7.805,2.561,0,0.977,-0.064,0.067,4.39,-14.39,-0.793,145.434,0.051,0.989,-0.088,-1.707,0.854,3.293,548.1,-0.329,0.723,0.686,15.488,2.317,-2.988,2375.638,18,4,1
0.003,0.131,-0.948,42.012,-8.598,16.22,1.774,-0.253,0.67,-0.629,8.293,4.146,-0.244,0,0.979,-0.054,0.064,-5.549,-5.061,-3.293,145.434,0.039,1.033,-0.074,-1.524,3.171,5.854,548.1,-0.357,0.712,0.675,6.646,1.768,-0.732,2375.638,418,4,1
0.004,0.104,-0.976,37.378,-8.354,11.951,1.774,-0.257,0.669,-0.648,7.866,2.622,-0.244,0,0.979,-0.054,0.064,-7.683,-5.732,-2.561,145.434,0.039,1.033,-0.074,-4.573,1.585,5.244,548.1,-0.357,0.712,0.675,8.537,2.866,-3.11,2375.638,258,4,1
0.006,0.093,-1.014,27.378,-6.159,8.293,1.774,-0.258,0.662,-0.658,4.451,-0.366,-1.402,0,0.97,-0.063,0.04,-0.427,-4.268,-0.671,145.434,0.04,1.032,-0.062,-3.902,-0.793,3.902,548.1,-0.342,0.741,0.712,17.988,6.037,-9.207,2375.638,211,4,1
0.006,0.093,-1.014,16.707,-4.085,7.012,1.774,-0.258,0.662,-0.658,2.866,-1.28,-1.829,0,0.958,-0.067,0.038,-3.659,-6.585,1.28,145.434,0.038,1.003,-0.06,-5.183,-4.756,2.134,548.1,-0.343,0.769,0.631,9.512,6.22,-8.902,2375.638,72,4,1
-0.001,0.054,-1.035,9.939,-2.866,5.122,1.774,-0.259,0.659,-0.655,3.415,-1.098,-1.707,0,0.958,-0.067,0.038,-4.634,-5.366,1.037,145.434,0.038,1.003,-0.06,-3.354,3.537,-0.976,548.1,-0.343,0.769,0.631,8.293,2.866,-4.146,2375.638,83,4,1
0.001,0.065,-1.011,0,1.829,-1.524,1.774,-0.251,0.649,-0.649,3.171,-0.122,-0.061,0,0.957,-0.067,0.041,2.744,-2.378,0.793,145.434,0.042,0.979,-0.052,-3.72,-1.037,-0.305,548.1,-0.349,0.784,0.619,-2.439,-0.366,5.061,2375.638,132,4,1
0.001,0.065,-1.011,-5.488,3.293,-3.171,1.774,-0.251,0.649,-0.649,2.439,-0.244,0.122,0,0.94,-0.057,0.036,1.951,-0.488,0.549,145.434,0.046,1.003,-0.042,-1.463,-1.037,-0.366,548.1,-0.342,0.719,0.646,-3.659,0.183,3.354,2375.638,146,4,1
0,0.105,-0.978,-7.805,1.22,-2.805,1.774,-0.251,0.633,-0.653,-0.549,0.061,0.244,0,0.962,-0.063,0.023,3.659,-0.244,1.28,145.434,0.058,1.016,-0.056,-2.073,0.488,-1.098,548.1,-0.341,0.743,0.641,6.768,2.561,1.159,2375.638,45,4,1
0,0.105,-0.978,-5,0.183,-2.683,1.774,-0.256,0.642,-0.664,-1.646,-1.22,-0.488,0,0.962,-0.063,0.023,4.268,0,1.341,145.434,0.048,1.006,-0.054,1.829,-1.646,-0.549,548.1,-0.359,0.759,0.641,3.049,1.341,1.22,2375.638,124,4,1
0.018,0.121,-1.014,-6.098,1.22,-1.89,1.774,-0.258,0.653,-0.659,-2.256,-1.89,-0.183,0,0.965,-0.06,0.036,2.866,2.317,1.22,145.434,0.048,1.006,-0.054,-0.61,-3.415,-1.829,548.1,-0.359,0.759,0.641,-1.28,1.22,0.183,2375.638,-34,4,1
0.018,0.121,-1.014,-7.622,1.951,-0.793,1.774,-0.258,0.653,-0.659,-2.561,-2.256,-0.183,0,0.95,-0.064,0.04,1.402,1.098,2.134,145.434,0.029,1.006,-0.052,-0.122,-4.573,-1.037,548.1,-0.364,0.735,0.662,0.122,2.439,-2.561,2375.638,122,4,1
0.01,0.112,-1.009,-4.878,3.72,-0.061,1.774,-0.254,0.654,-0.652,-2.744,-1.463,-0.061,0,0.95,-0.064,0.04,-0.061,0.427,3.963,145.434,0.029,1.006,-0.052,0.793,-7.5,1.28,548.1,-0.364,0.735,0.662,2.195,4.024,-3.963,2375.638,-26,4,1
0.01,0.112,-1.009,-2.927,4.39,-0.427,1.774,-0.254,0.654,-0.652,-2.744,-1.768,0.976,0,0.958,-0.077,0.055,-0.915,1.524,6.28,145.434,0.029,1,-0.05,-2.256,-9.451,-3.476,548.1,-0.362,0.753,0.622,2.622,3.049,-2.378,2375.638,12,4,1
0.008,0.117,-0.962,-3.659,1.768,-0.244,1.774,-0.253,0.657,-0.645,-2.805,-0.61,1.402,0,0.958,-0.077,0.055,1.646,3.537,4.939,145.434,0.037,0.996,-0.051,0.488,-2.5,-2.622,548.1,-0.371,0.721,0.647,-6.768,-1.28,1.951,2375.638,91,4,1
0.011,0.111,-0.986,-4.146,0.427,0.244,1.774,-0.254,0.658,-0.645,-2.744,-1.707,0.732,0,0.961,-0.077,0.058,2.378,2.622,2.439,145.434,0.037,0.996,-0.051,-3.598,-3.354,-3.049,548.1,-0.371,0.721,0.647,-7.622,-1.524,1.463,2375.638,401,4,1
0.011,0.111,-0.986,-1.524,-0.122,-0.244,1.774,-0.254,0.658,-0.645,-2.012,-2.988,-0.244,0,0.952,-0.081,0.052,-1.585,1.037,2.439,145.434,0.03,1.004,-0.04,0.244,-2.256,-2.012,548.1,-0.366,0.704,0.667,-1.159,-0.427,-1.463,2375.638,44,4,1
0.017,0.124,-1.001,2.622,0.122,-0.427,1.774,-0.256,0.656,-0.647,-0.488,-1.89,-0.732,0,0.952,-0.081,0.052,-1.646,0.061,2.073,145.434,0.03,1.004,-0.04,-2.012,-1.707,-0.793,548.1,-0.366,0.704,0.667,2.073,-0.488,-2.988,2375.638,-164,4,1
0.017,0.124,-1.001,3.598,0.366,0.183,1.774,-0.256,0.656,-0.647,0.305,-0.732,-0.793,0,0.954,-0.082,0.058,-1.646,0.244,1.037,145.434,0.027,1.012,-0.042,-3.11,0.915,-0.793,548.1,-0.363,0.726,0.643,4.878,0,-3.415,2375.638,-234,4,1
0.016,0.125,-0.987,5.305,0.61,1.28,1.774,-0.253,0.657,-0.642,2.439,0.976,-0.793,0,0.947,-0.081,0.052,-4.268,1.463,-0.244,145.434,0.023,1.001,-0.04,-1.22,2.073,-2.561,548.1,-0.365,0.735,0.644,0.61,-1.22,-4.573,2375.638,-198,4,1
0.009,0.096,-0.988,6.28,-0.488,1.402,1.774,-0.255,0.653,-0.655,1.463,-0.976,-0.366,0,0.947,-0.081,0.052,-2.683,-3.659,2.378,145.434,0.021,0.995,-0.032,-1.646,-0.244,-1.951,548.1,-0.363,0.729,0.646,-0.427,-2.317,-4.817,2375.638,305,4,1
0.009,0.085,-0.986,6.524,0.244,0.488,1.774,-0.254,0.647,-0.655,0.671,-0.854,0.061,0,0.947,-0.085,0.045,-4.207,-3.537,-1.037,145.434,0.021,0.995,-0.032,-4.268,0.915,-0.488,548.1,-0.363,0.729,0.646,0.244,-1.28,-4.024,2375.638,551,4,1
0.009,0.085,-0.986,4.634,-0.366,0.366,1.774,-0.254,0.647,-0.655,1.28,-0.854,-0.122,0,0.961,-0.083,0.038,-4.146,-5.122,-0.671,145.434,0.026,1.01,-0.031,-4.207,4.878,-2.5,548.1,-0.37,0.734,0.647,3.415,-0.366,-2.927,2375.638,539,4,1
0.013,0.09,-0.994,3.354,-0.671,-0.061,1.774,-0.255,0.65,-0.655,2.195,-1.768,0.183,0,0.961,-0.083,0.038,-2.561,-4.39,-0.366,145.434,0.026,1.01,-0.031,-0.793,1.951,0.732,548.1,-0.37,0.734,0.647,5.305,-0.549,-1.768,2375.638,-258,4,1
0.013,0.09,-0.994,3.171,-0.793,-0.061,1.774,-0.254,0.649,-0.656,1.707,-2.012,0.305,0,0.958,-0.079,0.035,-2.866,-3.476,-0.671,145.434,0.016,1.01,-0.02,-0.488,0.671,0.488,548.1,-0.369,0.751,0.641,3.049,-0.549,-1.159,2375.638,-325,4,1
0.011,0.083,-1.007,2.317,-0.549,0.305,1.774,-0.254,0.649,-0.656,1.22,-2.256,-0.488,0,0.958,-0.079,0.035,-3.354,-2.927,-0.305,145.434,0.014,1.003,-0.021,1.707,1.037,-0.488,548.1,-0.369,0.751,0.641,3.049,0.305,-1.463,2375.638,-122,4,1
0.006,0.083,-0.987,2.5,0.854,-0.549,1.774,-0.256,0.648,-0.66,1.28,-1.159,-1.037,0,0.958,-0.082,0.025,-4.085,-1.463,-0.671,145.434,0.014,1.003,-0.021,0.366,-1.28,-0.488,548.1,-0.371,0.748,0.633,0.122,-0.305,-1.159,2375.638,64,4,1
0.006,0.083,-0.987,0.976,0.488,-0.366,1.774,-0.256,0.648,-0.66,1.341,-0.732,-0.732,0,0.954,-0.077,0.026,-1.768,-1.28,-0.549,145.434,0.021,1.004,-0.029,0.915,0.732,-1.159,548.1,-0.374,0.738,0.634,0.976,0,-0.549,2375.638,32,4,1
0.003,0.077,-0.991,-0.061,0,-0.244,1.774,-0.256,0.642,-0.659,0.793,-0.61,-0.549,0,0.954,-0.077,0.026,-1.768,-1.037,-0.61,145.434,0.021,1.004,-0.029,2.561,0.061,-0.305,548.1,-0.374,0.738,0.634,0.549,0.183,0.183,2375.638,227,4,1
0.003,0.077,-0.991,0.427,-0.122,-0.305,1.774,-0.256,0.641,-0.661,0.183,-0.793,-0.61,0,0.955,-0.074,0.025,-2.317,-0.793,-0.793,145.434,0.014,1.006,-0.026,1.646,-1.037,-0.183,548.1,-0.372,0.736,0.642,2.439,0.488,0.549,2375.638,122,4,1
0.006,0.075,-1.001,2.012,0.366,-0.61,1.774,-0.256,0.641,-0.661,0.183,-1.22,-0.549,0,0.949,-0.075,0.02,-2.256,-0.122,-1.89,145.434,0.02,1,-0.042,18.537,-21.829,-0.793,548.1,-0.369,0.734,0.63,0.488,-1.768,-0.61,2375.638,204,4,1
0.01,0.078,-0.987,2.988,0.427,-0.488,1.774,-0.257,0.642,-0.664,-0.061,-1.707,-0.244,0,0.949,-0.075,0.02,-1.341,-2.805,-1.707,145.434,0.02,1,-0.042,15.671,-27.378,3.293,548.1,-0.369,0.734,0.63,-1.341,-1.524,-1.951,2375.638,214,4,1
0.01,0.078,-0.987,2.622,0.061,0.183,1.774,-0.254,0.641,-0.656,0.183,-2.195,0.122,0,0.953,-0.068,0.027,-1.159,-4.329,-1.707,177.966,0.038,1.005,-0.072,-1.159,-2.378,-1.28,677.231,-0.388,0.724,0.632,-2.012,-1.22,-2.134,2452.8,-66,4,1
0.005,0.07,-0.996,2.5,-0.061,0.244,1.774,-0.254,0.641,-0.656,0.854,-0.61,-0.366,0,0.953,-0.068,0.027,-3.415,-3.11,-2.012,177.966,0.038,1.005,-0.072,-5.122,13.902,-1.22,677.231,-0.388,0.724,0.632,1.707,-0.854,-2.5,2452.8,42,4,1
0.005,0.07,-0.996,2.195,0.366,-0.061,1.774,-0.257,0.645,-0.66,0.732,-1.22,-0.671,0,0.962,-0.065,0.018,-4.268,-1.28,-1.524,177.966,0.003,1.011,-0.051,-7.744,4.146,-2.134,677.231,-0.386,0.743,0.649,0.366,-1.585,-2.5,2452.8,37,4,1
0.001,0.064,-1.01,2.683,0.671,0.61,1.774,-0.257,0.645,-0.66,0,-1.646,-0.549,0,0.957,-0.065,0.014,-3.171,-0.122,-1.159,177.966,0.004,1.003,-0.03,-6.22,1.646,-3.476,677.231,-0.373,0.735,0.636,0.366,-2.561,-2.256,2452.8,20,4,1
0.005,0.057,-0.992,4.329,0.244,0.244,1.774,-0.261,0.644,-0.667,0.122,-1.28,-0.61,0,0.957,-0.065,0.014,-3.049,0,-2.195,177.966,0.004,1.003,-0.03,-3.78,-1.037,-3.598,677.231,-0.373,0.735,0.636,-2.134,-3.354,-2.622,2452.8,20,4,1
0.005,0.057,-0.992,5.61,-0.061,-0.122,1.774,-0.261,0.644,-0.667,0.183,-0.976,-0.427,0,0.948,-0.063,0.019,-3.72,-0.061,-3.293,177.966,0.019,1.009,-0.03,-0.915,0,-4.756,677.231,-0.379,0.718,0.651,-3.293,-3.78,-3.171,2452.8,54,4,1
0.006,0.055,-0.979,5.793,-0.366,0.244,1.774,-0.259,0.638,-0.663,1.28,-0.549,0.061,0,0.948,-0.063,0.019,-4.39,-1.28,-3.841,177.966,0.019,1.009,-0.03,1.951,0.183,-4.451,677.231,-0.379,0.718,0.651,-3.415,-3.476,-4.146,2452.8,240,4,1
0.006,0.055,-0.979,5.793,-0.915,0.915,1.774,-0.255,0.635,-0.66,1.524,-0.854,-0.305,0,0.955,-0.054,0.01,-3.415,-2.744,-3.902,177.966,0.003,1.005,-0.029,0.61,0,-1.951,677.231,-0.372,0.719,0.648,-1.402,-2.622,-4.207,2452.8,597,4,1
0,0.045,-1.003,5.915,-1.037,1.524,1.774,-0.255,0.635,-0.66,1.22,-1.098,-0.61,0,0.955,-0.054,0.01,-3.841,-1.159,-3.598,177.966,-0.021,1.006,-0.023,3.171,4.756,-2.012,677.231,-0.372,0.719,0.648,1.341,-2.073,-3.293,2452.8,-475,4,1
-0.002,0.034,-1.004,6.159,-0.305,2.378,1.774,-0.258,0.637,-0.667,2.317,-1.951,-0.122,0,0.958,-0.047,0.005,-4.878,-0.366,-2.378,177.966,0.004,1.001,-0.053,10.549,4.146,-4.756,677.231,-0.378,0.745,0.647,-2.012,-1.585,-2.988,2452.8,-146,4,1
-0.002,0.034,-1.004,4.024,-0.305,2.256,1.774,-0.26,0.635,-0.67,2.988,-2.317,0.305,0,0.956,-0.05,0.005,-0.061,-2.317,-0.976,177.966,0.004,1.001,-0.053,8.415,3.659,1.463,677.231,-0.389,0.726,0.654,-3.902,-1.402,-2.134,2452.8,6,4,1
0,0.019,-0.998,1.22,0.183,0.183,1.774,-0.26,0.635,-0.67,2.866,-1.341,0.061,0,0.962,-0.041,0.006,-0.854,-1.768,-0.671,177.966,-0.015,0.996,-0.061,1.524,3.11,-1.28,677.231,-0.378,0.714,0.654,0.122,-1.037,-0.183,2452.8,203,4,1
-0.002,0.023,-1.001,0.244,0.671,-0.549,1.774,-0.259,0.633,-0.673,0.793,-1.89,-0.183,0,0.962,-0.041,0.006,-2.5,-0.183,-1.159,177.966,-0.015,0.996,-0.061,-3.171,-2.744,-0.427,677.231,-0.378,0.714,0.654,1.585,-0.488,0.061,2452.8,248,4,1
-0.002,0.023,-1.001,0.183,1.098,-0.976,1.774,-0.26,0.631,-0.673,0.61,-0.976,-0.671,0,0.956,-0.043,0.002,-2.561,0.854,-1.28,177.966,-0.011,1.01,-0.044,-1.89,-0.976,0.061,677.231,-0.376,0.725,0.651,4.024,-0.061,-0.061,2452.8,155,4,1
-0.002,0.032,-0.996,1.951,0.366,0.61,1.774,-0.259,0.625,-0.669,-0.061,-0.854,-0.488,0,0.949,-0.038,0.006,-1.098,0.976,-1.098,177.966,-0.001,1.007,-0.042,0.732,0.366,0.61,677.231,-0.384,0.729,0.643,0.427,0.854,-0.976,2452.8,23,4,1
-0.004,0.017,-0.996,3.659,-0.244,1.037,1.774,-0.259,0.625,-0.669,0.183,-0.488,-0.244,0,0.956,-0.036,0.008,-1.341,0.305,-0.305,177.966,-0.006,1.006,-0.043,0.244,3.72,0.549,677.231,-0.384,0.729,0.643,0.183,0.732,-0.61,2452.8,-72,4,1
-0.001,0.022,-0.998,4.39,0.244,0.244,1.774,-0.259,0.625,-0.672,-0.183,-1.829,-0.305,0,0.956,-0.036,0.008,-2.012,0.488,-0.122,177.966,-0.006,1.006,-0.043,-0.183,3.11,0,677.231,-0.387,0.724,0.654,-4.634,-0.427,-0.671,2452.8,53,4,1
-0.001,0.022,-0.998,1.159,0.061,0.915,1.774,-0.261,0.631,-0.676,0.305,-1.585,0,0,0.962,-0.04,0.011,-2.195,0.671,0.122,177.966,-0.01,1.003,-0.043,2.805,4.573,-0.488,677.231,-0.379,0.734,0.653,0.244,-0.427,-0.549,2452.8,148,4,1
-0.002,0.015,-1.007,0.305,0.183,1.402,1.774,-0.261,0.632,-0.677,0.305,-0.488,-0.183,0,0.965,-0.028,0.015,-1.463,1.585,-0.427,177.966,-0.005,1.009,-0.046,0.549,10.549,0.122,677.231,-0.38,0.721,0.653,-3.72,-0.976,1.89,2452.8,55,4,1
-0.004,0.005,-0.991,0.122,1.037,0.854,0,-0.261,0.632,-0.677,0,-0.305,-0.061,0,0.965,-0.028,0.015,-9.146,5,-2.927,177.966,-0.005,1.009,-0.046,3.293,13.049,0.976,677.231,-0.38,0.721,0.653,-1.28,-0.915,1.707,2452.8,57,4,1
-0.004,0.005,-0.991,-0.427,0.793,0.732,0,-0.257,0.624,-0.677,-0.427,-0.427,0.122,0,0.951,-0.041,0.007,-11.89,4.756,-4.024,177.966,-0.001,1.008,-0.051,-0.366,10.183,0.427,677.231,-0.382,0.712,0.66,-0.549,0.183,0.061,2452.8,115,4,1
-0.005,0.011,-0.998,-1.646,0.305,0.854,0,-0.257,0.624,-0.677,-1.341,-1.402,-0.061,0,0.951,-0.041,0.007,-2.988,3.72,-1.22,177.966,-0.015,1.011,-0.054,-4.146,6.159,0.793,677.231,-0.382,0.712,0.66,0.122,0.976,-0.61,2452.8,225,4,1
-0.005,0.011,-0.998,-0.549,0.366,0.549,0,-0.259,0.625,-0.673,-1.524,-1.159,-0.488,0,0.952,-0.035,0.018,3.476,0.915,1.951,177.966,-0.015,1.011,-0.054,-1.951,1.098,1.341,677.231,-0.38,0.72,0.648,0.732,1.098,-0.305,2452.8,732,4,1
-0.003,0.015,-1.002,-2.134,0.61,1.22,0,-0.259,0.626,-0.671,-1.524,-0.915,-0.183,0,0.948,-0.037,0.026,4.939,0.732,2.134,177.966,-0.016,0.996,-0.042,-1.524,1.524,1.524,677.231,-0.383,0.71,0.663,-1.707,0.732,0.549,2452.8,194,4,1
-0.006,0.007,-1.001,-1.829,0.976,0.61,0,-0.259,0.626,-0.671,-1.524,-0.305,0,0,0.948,-0.037,0.026,6.22,-0.061,2.5,177.966,-0.002,1,-0.042,-0.61,-1.463,0.915,677.231,-0.383,0.71,0.663,-0.732,1.098,0.915,2452.8,-394,4,1
-0.006,0.007,-1.001,-1.098,1.159,-0.061,0,-0.259,0.63,-0.674,-1.22,0.061,0.061,0,0.96,-0.035,0.025,5.427,-0.976,2.622,177.966,-0.002,1,-0.042,-0.854,1.159,1.707,677.231,-0.384,0.704,0.666,1.768,1.402,1.22,2452.8,-458,4,1
-0.003,0.017,-0.992,-0.61,0.61,-0.122,0,-0.26,0.63,-0.673,-0.488,-0.488,0,0,0.958,-0.043,0.026,5.915,-0.976,1.463,177.966,-0.011,1.011,-0.041,-1.098,0.854,3.049,677.231,-0.378,0.724,0.657,1.89,1.341,0.183,2452.8,-246,4,1
0.001,0.021,-0.99,1.098,-0.488,0.915,0,-0.257,0.633,-0.67,-0.122,-0.427,-0.183,0,0.959,-0.041,0.02,3.902,-1.037,0.244,177.966,-0.003,1.013,-0.038,-1.159,-0.976,1.159,677.231,-0.377,0.729,0.659,1.098,1.341,0.061,2452.8,-18,4,1
-0.003,0.013,-1,0.732,-1.037,1.28,0,-0.257,0.633,-0.67,0.061,-0.854,-0.427,0,0.959,-0.041,0.02,1.585,-1.159,-0.183,177.966,-0.003,0.995,-0.036,2.317,2.134,1.463,677.231,-0.377,0.729,0.659,3.415,1.159,1.159,2452.8,97,4,1
-0.003,0.013,-1,0.427,-0.671,1.037,0,-0.256,0.631,-0.674,0.732,0.244,-0.549,0,0.962,-0.041,0.016,-5.122,-0.488,-1.524,177.966,-0.003,0.995,-0.036,-0.427,0,1.524,677.231,-0.376,0.719,0.646,2.012,0.976,2.561,2452.8,341,4,1
-0.009,0.002,-1.007,-0.549,0,0.549,0,-0.257,0.627,-0.678,0.122,-1.22,-0.915,0,0.947,-0.045,0.011,0.61,1.829,-0.915,177.966,-0.002,1.005,-0.033,0.427,-1.585,2.622,677.231,-0.376,0.719,0.646,2.134,1.22,2.683,2452.8,-49,4,1
-0.01,0.01,-0.992,-1.646,0.854,-1.098,0,-0.257,0.627,-0.678,0,-0.61,-0.854,0,0.947,-0.045,0.011,2.988,0,-0.488,177.966,0.008,1.008,-0.043,-1.037,1.829,2.012,677.231,-0.383,0.725,0.635,3.72,2.561,0.549,2452.8,-56,4,1
-0.01,0.01,-0.992,-2.378,0.793,-1.28,0,-0.257,0.621,-0.672,-0.732,-0.549,-0.61,0,0.951,-0.034,0.013,5.427,-0.61,-0.183,177.966,0.008,1.008,-0.043,0.305,2.195,2.195,677.231,-0.389,0.74,0.637,3.11,2.561,0.976,2452.8,106,4,1
